,sexe,age,activite,emploi,salaire,retraite,etudes,handicap,statut_marital
11258,femme,37,False,False,0.0,0.0,False,False,1
11259,femme,37,True,True,2278.0,0.0,False,False,1
11260,femme,37,True,True,13172.0,0.0,False,False,0
11261,femme,37,False,False,0.0,0.0,False,False,1
11262,femme,37,True,True,13250.0,0.0,False,False,3
11263,femme,37,False,False,0.0,0.0,False,False,1
11264,femme,37,True,True,23238.0,0.0,False,False,1
11265,femme,37,True,True,15869.0,0.0,False,False,0
11266,femme,37,True,True,56209.0,0.0,False,False,1
11267,femme,37,True,True,18970.0,0.0,False,False,1
11268,femme,37,True,True,19850.0,0.0,False,False,0
11269,femme,37,True,True,14179.0,0.0,False,False,1
11270,femme,37,True,True,34875.0,0.0,False,False,0
11271,femme,37,True,True,16556.0,0.0,False,False,1
11272,femme,37,True,True,23766.0,0.0,False,False,0
11273,femme,37,True,True,17044.0,0.0,False,False,0
11274,femme,37,True,True,27003.0,0.0,False,False,1
11275,femme,37,True,True,23541.0,0.0,False,False,1
11276,femme,37,False,False,0.0,0.0,False,False,1
11277,femme,37,False,False,0.0,0.0,False,False,0
11278,femme,37,True,True,25518.0,0.0,False,False,1
11279,femme,37,True,True,14521.0,0.0,False,False,0
11280,femme,37,True,True,37863.0,0.0,False,False,1
11281,femme,37,True,True,24154.0,0.0,False,False,1
11282,femme,37,True,True,17177.0,0.0,False,False,1
11283,femme,37,True,False,0.0,0.0,False,False,0
11284,femme,37,True,True,33365.0,0.0,False,False,0
11285,femme,37,False,False,0.0,0.0,False,False,1
11286,femme,37,True,True,26044.0,0.0,False,False,0
11287,femme,37,True,True,23558.0,0.0,False,False,1
11288,femme,37,True,True,1796.0,0.0,False,False,0
11289,femme,37,True,True,15449.0,0.0,False,False,0
11290,femme,37,True,True,23517.0,0.0,False,False,0
11291,femme,37,False,False,0.0,0.0,False,False,0
11292,femme,37,True,True,15585.0,0.0,False,False,1
11293,femme,37,True,True,17013.0,0.0,False,False,0
11294,femme,37,True,True,11192.0,0.0,False,False,0
11295,femme,37,False,False,0.0,0.0,False,False,0
11296,femme,37,True,True,18831.0,0.0,False,False,1
11297,femme,37,True,True,1530.0,0.0,False,False,0
11298,femme,37,True,True,733.0,0.0,False,False,1
11299,femme,37,True,True,7937.0,0.0,False,False,1
11300,femme,37,True,True,15085.0,0.0,False,False,1
11301,femme,37,True,True,19482.0,0.0,False,True,1
11302,femme,37,True,True,24936.0,0.0,False,False,0
11303,femme,37,True,True,78800.0,0.0,False,False,1
11304,femme,37,True,True,21291.0,0.0,False,False,0
11305,femme,37,False,False,0.0,0.0,False,False,1
11306,femme,37,True,False,0.0,0.0,False,False,1
11307,femme,37,True,True,23854.0,0.0,False,False,1
11308,femme,37,True,True,21928.0,0.0,False,False,0
11309,femme,37,True,True,21723.0,0.0,False,False,0
11310,femme,37,True,False,0.0,0.0,False,False,1
11311,femme,37,True,True,23539.0,0.0,False,False,1
11312,femme,37,False,False,0.0,0.0,False,False,1
11313,femme,37,False,False,0.0,0.0,False,False,1
11314,femme,37,True,True,17295.0,0.0,False,False,1
11315,femme,37,True,False,0.0,0.0,False,False,1
11316,femme,37,True,False,0.0,0.0,False,False,1
11317,femme,37,True,True,15844.0,0.0,False,False,1
11318,femme,37,False,False,0.0,0.0,False,False,1
11319,femme,37,True,True,19615.0,0.0,False,False,1
11320,femme,37,True,False,0.0,0.0,False,False,3
11321,femme,37,False,False,0.0,0.0,False,False,1
11322,femme,37,False,False,0.0,0.0,False,False,0
11323,femme,37,True,True,28558.0,0.0,False,False,1
11324,femme,37,True,True,19057.0,0.0,False,False,1
11325,femme,37,True,True,26356.0,0.0,False,False,1
11326,femme,37,True,True,60338.0,0.0,False,False,3
11327,femme,37,True,True,28483.0,0.0,False,False,0
11328,femme,37,True,True,15852.0,0.0,False,True,1
11329,femme,37,True,True,35124.0,0.0,False,False,0
11330,femme,37,True,True,10761.0,0.0,False,False,0
11331,femme,37,True,True,15642.0,0.0,False,False,0
11332,femme,37,True,True,10490.0,0.0,False,False,0
11333,femme,37,True,True,22461.0,0.0,False,False,0
11334,femme,37,False,False,0.0,0.0,False,False,1
11335,femme,37,True,False,0.0,0.0,False,False,0
11336,femme,37,True,True,18937.0,0.0,False,False,1
11337,femme,37,True,False,0.0,0.0,False,False,1
11338,femme,37,False,False,0.0,0.0,False,False,0
11339,femme,37,False,False,0.0,0.0,False,False,1
11340,femme,37,True,True,30057.0,0.0,False,False,0
11341,femme,37,True,True,30975.0,0.0,False,False,0
11342,femme,37,True,True,24174.0,0.0,False,False,1
11343,femme,37,True,True,19943.0,0.0,False,False,1
11344,femme,37,True,True,19093.0,0.0,False,False,1
11345,femme,37,True,True,20807.0,0.0,False,False,1
11346,femme,37,True,True,22493.0,0.0,False,False,1
11347,femme,37,True,True,22903.0,0.0,False,False,1
11348,femme,37,True,True,29849.0,0.0,False,False,0
11349,femme,37,True,True,8223.0,0.0,False,False,0
11350,femme,37,True,True,16180.0,0.0,False,False,0
11351,femme,37,True,True,23477.0,0.0,False,False,0
11352,femme,37,True,True,13011.0,0.0,False,False,0
11353,femme,37,True,True,21040.0,0.0,False,False,1
11354,femme,37,True,True,31417.0,0.0,False,False,0
11355,femme,37,True,True,18192.0,0.0,False,False,0
11356,femme,37,True,True,19160.0,0.0,False,False,1
11357,femme,37,False,False,0.0,0.0,False,False,0
11358,femme,37,True,True,38594.0,0.0,False,False,0
11359,femme,37,True,True,17025.0,0.0,False,False,0
11360,femme,37,True,True,33994.0,0.0,False,False,1
11361,femme,37,False,False,0.0,0.0,False,False,1
11362,femme,37,True,True,16046.0,0.0,False,False,0
11363,femme,37,False,False,0.0,0.0,False,False,1
11364,femme,37,True,True,7125.0,0.0,False,False,1
11365,femme,37,True,False,0.0,0.0,False,False,1
11366,femme,37,True,True,26516.0,0.0,False,False,0
11367,femme,37,False,False,0.0,0.0,False,False,0
11368,femme,37,True,True,43580.0,0.0,False,False,1
11369,femme,37,False,False,0.0,0.0,False,False,1
11370,femme,37,True,False,0.0,0.0,False,False,1
11371,femme,37,True,True,16410.0,0.0,False,False,0
11372,femme,37,True,True,17426.0,0.0,False,False,1
11373,femme,37,True,True,11911.0,0.0,False,False,0
11374,femme,37,True,True,8885.0,0.0,False,False,0
11375,femme,37,True,False,0.0,0.0,False,False,0
11376,femme,37,True,True,20969.0,0.0,False,False,1
11377,femme,37,True,True,6097.0,0.0,False,False,0
11378,femme,37,True,True,15269.0,0.0,False,False,1
11379,femme,37,False,False,0.0,0.0,False,False,0
11380,femme,37,True,True,30062.0,0.0,False,False,1
11381,femme,37,True,True,33146.0,0.0,False,False,0
11382,femme,37,True,False,0.0,0.0,False,False,1
11383,femme,37,True,True,14196.0,0.0,False,False,0
11384,femme,37,True,True,21117.0,0.0,False,False,0
11385,femme,37,True,True,16548.0,0.0,False,False,1
11386,femme,37,True,True,16999.0,0.0,False,False,0
11387,femme,37,False,False,0.0,0.0,False,False,1
11388,femme,37,False,False,0.0,0.0,False,False,0
11389,femme,37,True,True,25108.0,0.0,False,False,1
11390,femme,37,True,True,25276.0,0.0,False,False,1
11391,femme,37,True,True,19701.0,0.0,False,False,1
11392,femme,37,True,True,21408.0,0.0,False,False,1
11393,femme,37,False,False,0.0,0.0,False,False,3
11394,femme,37,True,True,5460.0,0.0,False,False,1
11395,femme,37,True,True,13135.0,0.0,False,False,1
11396,femme,37,True,True,18036.0,0.0,False,False,0
11397,femme,37,True,True,22071.0,0.0,False,False,1
11398,femme,37,True,True,23848.0,0.0,False,False,1
11399,femme,37,True,True,21161.0,0.0,False,False,0
11400,femme,37,True,False,0.0,0.0,False,False,1
11401,femme,37,True,True,14371.0,0.0,False,False,1
11402,femme,37,True,True,15771.0,0.0,False,False,1
11403,femme,37,True,True,15764.0,0.0,False,False,1
11404,femme,37,True,True,19767.0,0.0,False,False,1
11405,femme,37,False,False,0.0,0.0,False,False,0
11406,femme,37,True,True,789.0,0.0,False,False,1
11407,femme,37,True,True,23380.0,0.0,False,False,3
11408,femme,37,False,False,0.0,0.0,False,False,0
11409,femme,37,True,False,0.0,0.0,False,False,1
11410,femme,37,False,False,0.0,0.0,False,False,0
11411,femme,37,True,True,1417.0,0.0,False,False,0
11412,femme,37,True,True,18830.0,0.0,False,False,0
11413,femme,37,True,True,20304.0,0.0,False,False,3
11414,femme,37,True,True,5483.0,0.0,False,False,0
11415,femme,37,True,False,0.0,0.0,False,False,0
11416,femme,37,True,True,17128.0,0.0,False,False,0
11417,femme,37,True,True,56058.0,0.0,False,False,0
11418,femme,37,False,False,0.0,0.0,False,False,0
11419,femme,37,False,False,0.0,0.0,False,False,0
11420,femme,37,True,True,20347.0,0.0,False,False,3
11421,femme,37,True,True,4968.0,0.0,False,False,1
11422,femme,37,True,True,22048.0,0.0,False,False,1
11423,femme,37,True,True,16429.0,0.0,False,False,0
11424,femme,37,True,True,9917.0,0.0,False,False,1
11425,femme,37,True,True,17869.0,0.0,False,False,0
11426,femme,37,False,False,0.0,0.0,False,False,0
11427,femme,37,True,True,17798.0,0.0,False,False,1
11428,femme,37,True,False,0.0,0.0,False,False,0
11429,femme,37,True,True,33997.0,0.0,False,False,1
11430,femme,37,True,True,25871.0,0.0,False,False,3
11431,femme,37,True,True,24579.0,0.0,False,False,1
11432,femme,37,True,False,0.0,0.0,False,False,0
11433,femme,37,False,False,0.0,0.0,False,False,0
11434,femme,37,True,True,19389.0,0.0,False,False,1
11435,femme,37,True,True,19077.0,0.0,False,False,1
11436,femme,37,False,False,0.0,0.0,False,False,3
11437,femme,38,True,True,21746.0,0.0,False,False,3
11438,femme,38,True,True,28983.0,0.0,False,False,0
11439,femme,38,True,True,23723.0,0.0,False,False,1
11440,femme,38,True,False,0.0,0.0,False,False,0
11441,femme,38,False,False,0.0,0.0,False,False,0
11442,femme,38,True,True,2030.0,0.0,False,False,1
11443,femme,38,True,True,45451.0,0.0,False,False,0
11444,femme,38,False,False,0.0,0.0,False,False,0
11445,femme,38,False,False,0.0,0.0,False,True,0
11446,femme,38,True,True,57457.0,0.0,False,False,1
11447,femme,38,False,False,0.0,0.0,False,False,1
11448,femme,38,True,True,18018.0,0.0,False,False,0
11449,femme,38,True,True,9647.0,0.0,False,False,0
11450,femme,38,True,True,8805.0,0.0,False,False,1
11451,femme,38,False,False,0.0,0.0,False,False,1
11452,femme,38,True,True,19520.0,0.0,False,False,1
11453,femme,38,True,True,22886.0,0.0,False,False,3
11454,femme,38,True,True,30700.0,0.0,False,False,1
11455,femme,38,True,True,28830.0,0.0,False,False,0
11456,femme,38,True,True,20755.0,0.0,False,False,1
11457,femme,38,True,True,19638.0,0.0,False,False,1
11458,femme,38,True,True,28223.0,0.0,False,True,1
11459,femme,38,False,False,0.0,0.0,False,False,1
11460,femme,38,True,False,0.0,0.0,False,False,0
11461,femme,38,True,True,23123.0,0.0,False,True,0
11462,femme,38,True,True,28319.0,0.0,False,False,3
11463,femme,38,True,True,20095.0,0.0,False,False,1
11464,femme,38,True,True,17971.0,0.0,False,False,0
11465,femme,38,True,True,3520.0,0.0,False,False,3
11466,femme,38,True,True,4617.0,0.0,False,False,1
11467,femme,38,True,True,44203.0,0.0,False,False,0
11468,femme,38,True,True,22412.0,0.0,False,False,0
11469,femme,38,True,True,4701.0,0.0,False,False,1
11470,femme,38,True,True,21691.0,0.0,False,False,1
11471,femme,38,True,True,20254.0,0.0,False,False,1
11472,femme,38,True,True,2852.0,0.0,False,False,3
11473,femme,38,False,False,0.0,0.0,False,False,0
11474,femme,38,True,True,42309.0,0.0,False,False,0
11475,femme,38,False,False,0.0,0.0,False,False,3
11476,femme,38,True,True,23817.0,0.0,False,False,1
11477,femme,38,True,True,19613.0,0.0,False,False,0
11478,femme,38,False,False,0.0,0.0,False,False,0
11479,femme,38,True,False,0.0,0.0,False,False,1
11480,femme,38,True,True,18956.0,0.0,False,False,1
11481,femme,38,True,True,12969.0,0.0,False,False,1
11482,femme,38,True,True,22703.0,0.0,False,False,0
11483,femme,38,True,True,21451.0,0.0,False,False,0
11484,femme,38,True,True,9354.0,0.0,False,False,1
11485,femme,38,True,True,10837.0,0.0,False,False,1
11486,femme,38,True,False,0.0,0.0,False,False,1
11487,femme,38,True,True,19750.0,0.0,False,False,1
11488,femme,38,False,False,0.0,0.0,False,False,1
11489,femme,38,True,True,14101.0,0.0,False,False,0
11490,femme,38,True,True,7875.0,0.0,False,False,0
11491,femme,38,True,True,29884.0,0.0,False,True,1
11492,femme,38,True,True,25446.0,0.0,False,False,0
11493,femme,38,True,True,26543.0,0.0,False,False,0
11494,femme,38,False,False,0.0,0.0,False,False,0
11495,femme,38,True,True,41494.0,0.0,False,False,0
11496,femme,38,True,True,3443.0,0.0,False,False,0
11497,femme,38,True,True,1571.0,0.0,False,False,0
11498,femme,38,True,True,23845.0,0.0,False,False,1
11499,femme,38,True,True,15471.0,0.0,False,False,1
11500,femme,38,True,True,19659.0,0.0,False,False,1
11501,femme,38,True,True,25199.0,0.0,False,False,0
11502,femme,38,True,True,14614.0,0.0,False,False,0
11503,femme,38,True,True,19274.0,0.0,False,False,0
11504,femme,38,True,True,6874.0,0.0,False,False,1
11505,femme,38,True,True,21569.0,0.0,False,False,0
11506,femme,38,False,False,0.0,0.0,False,False,1
11507,femme,38,True,True,18294.0,0.0,False,False,0
11508,femme,38,True,True,48729.0,0.0,False,False,0
11509,femme,38,True,True,30843.0,0.0,False,True,1
11510,femme,38,True,True,8139.0,0.0,False,False,1
11511,femme,38,True,True,34238.0,0.0,False,False,0
11512,femme,38,True,True,24962.0,0.0,False,False,0
11513,femme,38,False,False,0.0,0.0,False,False,0
11514,femme,38,True,True,3112.0,0.0,False,False,0
11515,femme,38,True,True,11021.0,0.0,False,False,1
11516,femme,38,True,True,13243.0,0.0,False,False,1
11517,femme,38,True,True,20003.0,0.0,False,False,0
11518,femme,38,True,False,0.0,0.0,False,False,3
11519,femme,38,False,False,0.0,0.0,False,False,0
11520,femme,38,True,True,53787.0,0.0,False,False,3
11521,femme,38,True,False,0.0,0.0,False,False,1
11522,femme,38,False,False,0.0,0.0,False,False,1
11523,femme,38,True,True,35662.0,0.0,False,False,0
11524,femme,38,True,True,13574.0,0.0,False,False,1
11525,femme,38,True,True,23099.0,0.0,False,False,0
11526,femme,38,True,True,40371.0,0.0,False,False,3
11527,femme,38,False,False,0.0,0.0,False,False,1
11528,femme,38,True,True,7654.0,0.0,False,False,0
11529,femme,38,True,True,28672.0,0.0,False,False,1
11530,femme,38,True,True,25425.0,0.0,False,False,0
11531,femme,38,True,True,56717.0,0.0,False,False,1
11532,femme,38,True,False,0.0,0.0,False,False,1
11533,femme,38,True,True,41147.0,0.0,False,False,1
11534,femme,38,False,False,0.0,0.0,False,False,3
11535,femme,38,True,True,15785.0,0.0,False,False,1
11536,femme,38,True,True,6096.0,0.0,False,False,0
11537,femme,38,False,False,0.0,0.0,False,False,1
11538,femme,38,True,True,21607.0,0.0,False,False,0
11539,femme,38,True,True,14592.0,0.0,False,False,0
11540,femme,38,True,True,23130.0,0.0,False,False,1
11541,femme,38,True,False,0.0,0.0,False,False,0
11542,femme,38,True,True,87093.0,0.0,False,False,0
11543,femme,38,True,True,21494.0,0.0,False,False,1
11544,femme,38,True,True,18236.0,0.0,False,False,0
11545,femme,38,True,True,7822.0,0.0,False,False,0
11546,femme,38,True,True,59279.0,0.0,False,False,0
11547,femme,38,False,False,0.0,0.0,False,False,0
11548,femme,38,True,True,19355.0,0.0,False,False,3
11549,femme,38,True,True,25038.0,0.0,False,False,1
11550,femme,38,True,True,15163.0,0.0,False,False,0
11551,femme,38,False,False,0.0,0.0,False,False,3
11552,femme,38,True,True,8733.0,0.0,False,False,0
11553,femme,38,True,True,14308.0,0.0,False,False,0
11554,femme,38,True,True,29607.0,0.0,False,False,0
11555,femme,38,True,True,28568.0,0.0,False,False,1
11556,femme,38,True,True,23834.0,0.0,False,False,0
11557,femme,38,False,False,0.0,0.0,False,False,1
11558,femme,38,True,True,25887.0,0.0,False,False,3
11559,femme,38,False,False,0.0,0.0,False,False,1
11560,femme,38,True,True,25038.0,0.0,False,False,1
11561,femme,38,True,True,9631.0,0.0,False,False,1
11562,femme,38,False,False,0.0,0.0,False,False,1
11563,femme,38,True,True,55305.0,0.0,False,False,1
11564,femme,38,True,True,20832.0,0.0,False,False,0
11565,femme,38,True,True,15830.0,0.0,False,False,1
11566,femme,38,True,False,0.0,0.0,False,False,0
11567,femme,38,True,True,233.0,0.0,False,False,0
11568,femme,38,True,True,28070.0,0.0,False,False,0
11569,femme,38,False,False,0.0,0.0,False,False,0
11570,femme,38,True,True,25181.0,0.0,False,False,0
11571,femme,38,True,True,2506.0,0.0,False,False,0
11572,femme,38,True,True,16952.0,0.0,False,False,1
11573,femme,38,True,True,13059.0,0.0,False,False,1
11574,femme,38,True,True,8606.0,0.0,False,False,0
11575,femme,38,False,False,0.0,0.0,False,False,1
11576,femme,38,True,True,23868.0,0.0,False,False,1
11577,femme,38,True,True,17503.0,0.0,False,False,1
11578,femme,38,True,True,32635.0,0.0,False,False,1
11579,femme,38,True,True,2707.0,0.0,False,False,1
11580,femme,38,True,False,0.0,0.0,False,False,0
11581,femme,38,True,True,19447.0,0.0,False,False,1
11582,femme,38,True,True,8121.0,0.0,False,False,0
11583,femme,38,True,True,25747.0,0.0,False,False,0
11584,femme,38,True,True,12599.0,0.0,False,False,0
11585,femme,38,True,True,14847.0,0.0,False,False,1
11586,femme,38,True,True,23585.0,0.0,False,False,0
11587,femme,38,True,True,14746.0,0.0,False,False,1
11588,femme,38,True,True,20036.0,0.0,False,False,0
11589,femme,38,True,True,29122.0,0.0,False,False,1
11590,femme,38,True,True,10080.0,0.0,False,False,3
11591,femme,38,True,True,23427.0,0.0,False,False,3
11592,femme,38,True,True,45549.0,0.0,False,False,1
11593,femme,38,True,True,22162.0,0.0,False,False,0
11594,femme,38,True,True,19459.0,0.0,False,False,1
11595,femme,38,True,True,30428.0,0.0,False,False,0
11596,femme,38,True,True,15965.0,0.0,False,False,3
11597,femme,38,True,True,21997.0,0.0,False,False,0
11598,femme,38,True,True,30219.0,0.0,False,False,1
11599,femme,38,True,True,32309.0,0.0,False,False,1
11600,femme,38,True,True,22133.0,0.0,False,False,1
11601,femme,38,False,False,0.0,0.0,False,False,0
11602,femme,38,False,False,0.0,0.0,False,False,0
11603,femme,38,True,True,29589.0,0.0,False,False,0
11604,femme,38,True,False,0.0,0.0,False,False,1
11605,femme,38,True,True,19845.0,0.0,False,False,1
11606,femme,38,True,True,15499.0,0.0,False,False,1
11607,femme,38,True,True,15609.0,0.0,False,False,1
11608,femme,38,True,True,5573.0,0.0,False,False,1
11609,femme,38,False,False,0.0,0.0,False,False,0
11610,femme,38,True,True,16592.0,0.0,False,False,1
11611,femme,38,True,True,24145.0,0.0,False,False,1
11612,femme,38,True,True,24216.0,0.0,False,False,1
11613,femme,38,True,True,40517.0,0.0,False,False,0
11614,femme,38,False,False,0.0,0.0,False,False,0
11615,femme,38,True,True,35854.0,0.0,False,False,0
11616,femme,38,False,False,0.0,0.0,False,False,1
11617,femme,38,True,False,0.0,0.0,False,False,0
11618,femme,38,True,True,37682.0,0.0,False,False,0
11619,femme,38,True,True,13872.0,0.0,False,True,0
11620,femme,38,True,True,15120.0,0.0,False,False,0
11621,femme,38,True,True,16576.0,0.0,False,False,1
11622,femme,38,True,True,12117.0,0.0,False,False,1
11623,femme,38,True,True,22887.0,0.0,False,False,0
11624,femme,38,True,True,27098.0,0.0,False,False,1
11625,femme,38,False,False,0.0,0.0,False,False,0
11626,femme,38,False,False,0.0,0.0,False,False,3
11627,femme,38,False,False,0.0,0.0,False,False,0
11628,femme,38,True,True,13939.0,0.0,False,False,1
11629,femme,38,True,True,18275.0,0.0,False,False,0
11630,femme,38,True,True,25760.0,0.0,False,False,1
11631,femme,38,False,False,0.0,0.0,False,False,1
11632,femme,38,True,True,8769.0,0.0,False,False,1
11633,femme,38,True,True,23246.0,0.0,False,False,0
11634,femme,38,True,True,24179.0,0.0,False,False,1
11635,femme,38,True,True,16490.0,0.0,False,False,1
11636,femme,38,True,True,20391.0,0.0,False,False,3
11637,femme,38,True,True,28818.0,0.0,False,False,0
11638,femme,38,True,True,28488.0,0.0,False,False,3
11639,femme,38,True,False,0.0,0.0,False,False,0
11640,femme,38,False,False,0.0,0.0,False,False,1
11641,femme,38,True,True,23319.0,0.0,False,False,1
11642,femme,38,False,False,0.0,0.0,False,False,0
11643,femme,38,True,True,827.0,0.0,False,False,1
11644,femme,38,True,True,34795.0,0.0,False,False,1
11645,femme,38,True,True,17108.0,0.0,False,False,0
11646,femme,38,True,True,25118.0,0.0,False,False,1
11647,femme,38,True,True,17293.0,0.0,False,False,0
11648,femme,38,True,True,14880.0,0.0,False,False,1
11649,femme,38,True,True,21965.0,0.0,False,False,0
11650,femme,38,True,True,1859.0,0.0,False,False,1
11651,femme,38,True,True,41594.0,0.0,False,False,1
11652,femme,38,True,True,17099.0,0.0,False,False,3
11653,femme,38,True,True,9185.0,0.0,False,False,0
11654,femme,38,True,True,562.0,0.0,False,False,0
11655,femme,38,True,True,24764.0,0.0,False,False,1
11656,femme,38,True,True,22893.0,0.0,False,False,1
11657,femme,38,True,True,18784.0,0.0,False,False,0
11658,femme,38,True,True,18352.0,0.0,False,False,1
11659,femme,38,False,False,0.0,0.0,False,False,0
11660,femme,38,True,True,2232.0,0.0,False,False,0
11661,femme,38,True,True,8945.0,0.0,False,False,0
11662,femme,38,True,True,32486.0,0.0,False,False,1
11663,femme,38,True,True,1827.0,0.0,False,False,1
11664,femme,38,True,True,37983.0,0.0,False,False,1
11665,femme,38,True,True,9269.0,0.0,False,False,0
11666,femme,38,True,True,42127.0,0.0,False,False,1
11667,femme,38,True,False,0.0,0.0,False,False,1
11668,femme,38,True,True,15327.0,0.0,False,False,1
11669,femme,38,True,True,18643.0,0.0,False,False,1
11670,femme,38,True,True,16366.0,0.0,False,False,1
11671,femme,38,True,True,9462.0,0.0,False,False,1
11672,femme,38,True,True,17006.0,0.0,False,False,1
11673,femme,38,True,True,17466.0,0.0,False,False,1
11674,femme,38,True,True,27210.0,0.0,False,False,1
11675,femme,38,True,True,27488.0,0.0,False,False,0
11676,femme,38,True,True,18512.0,0.0,False,False,0
11677,femme,38,True,True,27300.0,0.0,False,False,0
11678,femme,38,False,False,0.0,0.0,False,False,1
11679,femme,38,True,True,16996.0,0.0,False,False,1
11680,femme,38,True,True,50268.0,0.0,False,False,1
11681,femme,38,True,True,25543.0,0.0,False,False,1
11682,femme,38,True,True,9262.0,0.0,False,False,0
11683,femme,38,True,True,17864.0,0.0,False,False,3
11684,femme,38,True,True,26574.0,0.0,False,False,1
11685,femme,38,False,False,0.0,0.0,False,False,0
11686,femme,38,True,True,10983.0,0.0,False,False,0
11687,femme,38,True,True,21295.0,0.0,False,False,0
11688,femme,38,False,False,0.0,0.0,False,False,1
11689,femme,38,False,False,0.0,0.0,False,False,3
11690,femme,38,True,True,20844.0,0.0,False,False,1
11691,femme,38,False,False,0.0,0.0,False,False,1
11692,femme,38,False,False,0.0,0.0,False,False,0
11693,femme,38,True,False,0.0,0.0,False,False,0
11694,femme,38,False,False,0.0,0.0,False,False,0
11695,femme,38,True,True,24943.0,0.0,False,False,0
11696,femme,38,True,True,16396.0,0.0,False,False,1
11697,femme,38,True,True,24076.0,0.0,False,False,0
11698,femme,38,True,True,21947.0,0.0,False,False,1
11699,femme,38,True,True,31453.0,0.0,False,False,1
11700,femme,38,True,True,23083.0,0.0,False,False,0
11701,femme,38,True,False,0.0,0.0,False,False,1
11702,femme,38,True,True,8571.0,0.0,False,False,1
11703,femme,38,True,True,2127.0,0.0,False,False,0
11704,femme,38,True,True,14008.0,0.0,False,False,1
11705,femme,38,True,True,16102.0,0.0,False,False,1
11706,femme,38,False,False,0.0,0.0,False,False,1
11707,femme,38,True,True,21194.0,0.0,False,False,1
11708,femme,38,True,True,22636.0,0.0,False,False,0
11709,femme,38,True,True,19519.0,0.0,False,False,1
11710,femme,38,True,True,1741.0,0.0,False,False,3
11711,femme,38,True,True,24072.0,0.0,False,False,0
11712,femme,38,True,True,10067.0,0.0,False,False,0
11713,femme,38,True,True,17960.0,0.0,False,False,0
11714,femme,38,False,False,0.0,0.0,False,False,1
11715,femme,38,True,True,18860.0,0.0,False,False,1
11716,femme,38,True,False,0.0,0.0,False,False,0
11717,femme,38,True,True,15369.0,0.0,False,False,1
11718,femme,38,False,False,0.0,0.0,False,False,1
11719,femme,38,True,True,1706.0,0.0,False,False,3
11720,femme,38,True,True,25152.0,0.0,False,False,0
11721,femme,38,True,True,16158.0,0.0,False,False,1
11722,femme,38,True,True,11904.0,0.0,False,False,1
11723,femme,38,False,False,0.0,0.0,False,False,1
11724,femme,38,True,True,50555.0,0.0,False,False,0
11725,femme,38,False,False,0.0,0.0,False,False,3
11726,femme,38,True,True,20947.0,0.0,False,True,1
11727,femme,38,True,True,12317.0,0.0,False,False,1
11728,femme,38,True,True,20852.0,0.0,False,False,1
11729,femme,38,True,True,20081.0,0.0,False,False,1
11730,femme,38,True,True,3163.0,0.0,False,False,0
11731,femme,38,True,True,18861.0,0.0,False,False,1
11732,femme,38,False,False,0.0,0.0,False,False,0
11733,femme,38,True,True,4104.0,0.0,False,False,0
11734,femme,38,True,True,14976.0,0.0,False,False,0
11735,femme,38,True,True,14267.0,0.0,False,False,0
11736,femme,38,True,True,29737.0,0.0,False,False,1
11737,femme,38,True,True,32644.0,0.0,False,False,1
11738,femme,38,True,True,17113.0,0.0,False,False,1
11739,femme,38,False,False,0.0,0.0,False,False,0
11740,femme,38,True,True,25559.0,0.0,False,False,1
11741,femme,38,True,True,16913.0,0.0,False,False,3
11742,femme,38,True,True,29249.0,0.0,False,False,1
11743,femme,38,True,True,27160.0,0.0,False,False,0
11744,femme,38,True,True,19684.0,0.0,False,False,0
11745,femme,38,True,True,15462.0,0.0,False,False,0
11746,femme,39,True,True,8536.0,0.0,False,False,1
11747,femme,39,True,True,20051.0,0.0,False,False,1
11748,femme,39,True,True,6534.0,0.0,False,False,1
11749,femme,39,True,True,22816.0,0.0,False,False,1
11750,femme,39,False,False,0.0,0.0,False,True,1
11751,femme,39,True,True,12803.0,0.0,False,False,1
11752,femme,39,True,True,24406.0,0.0,False,False,1
11753,femme,39,True,True,28506.0,0.0,False,False,0
11754,femme,39,False,False,0.0,0.0,False,False,0
11755,femme,39,True,True,30625.0,0.0,False,False,3
11756,femme,39,True,True,17264.0,0.0,False,False,3
11757,femme,39,True,True,33209.0,0.0,False,False,1
11758,femme,39,True,True,67073.0,0.0,False,True,1
11759,femme,39,True,True,19879.0,0.0,False,False,0
11760,femme,39,True,True,5753.0,0.0,False,False,1
11761,femme,39,False,False,0.0,0.0,False,False,1
11762,femme,39,True,True,23792.0,0.0,False,False,1
11763,femme,39,True,True,22795.0,0.0,False,False,3
11764,femme,39,True,True,50416.0,0.0,False,False,1
11765,femme,39,True,False,0.0,0.0,False,False,1
11766,femme,39,False,False,0.0,0.0,False,False,1
11767,femme,39,False,False,0.0,0.0,False,False,1
11768,femme,39,True,False,0.0,0.0,False,False,1
11769,femme,39,True,True,27107.0,0.0,False,False,1
11770,femme,39,True,True,24435.0,0.0,False,False,0
11771,femme,39,True,True,22623.0,0.0,False,False,0
11772,femme,39,True,True,13432.0,0.0,False,False,1
11773,femme,39,True,True,11080.0,0.0,False,False,1
11774,femme,39,True,True,7482.0,0.0,False,False,0
11775,femme,39,True,True,26612.0,0.0,False,False,1
11776,femme,39,False,False,0.0,0.0,False,False,0
11777,femme,39,False,False,0.0,0.0,False,False,0
11778,femme,39,True,True,18440.0,0.0,False,False,1
11779,femme,39,True,False,0.0,0.0,False,False,1
